File: D:\Documents\E_Plus_2030_py\output\01198160-9c47-47f3-90ad-10fa9f9b7567\assigned\assigned_hvac_building.csv
============================================================
ogc_fid,param_name,param_value
9,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
9,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
9,Zone1,thermostat_name,Zone1 CONTROLS
9,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
9,Zone2,hvac_object_name,Zone2 Ideal Loads
9,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
9,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
9,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
9,Zone2,thermostat_name,Zone2 CONTROLS
9,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
10,Zone1,hvac_object_name,Zone1 Ideal Loads
10,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
10,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
10,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
10,Zone1,thermostat_name,Zone1 CONTROLS
10,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
10,Zone2,hvac_object_name,Zone2 Ideal Loads
10,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
10,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
10,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
10,Zone2,thermostat_name,Zone2 CONTROLS
10,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
11,Zone1,hvac_object_name,Zone1 Ideal Loads
11,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
11,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
11,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
11,Zone1,thermostat_name,Zone1 CONTROLS
11,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
11,Zone2,hvac_object_name,Zone2 Ideal Loads
11,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
11,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
11,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
11,Zone2,thermostat_name,Zone2 CONTROLS
11,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
12,Zone1,hvac_object_name,Zone1 Ideal Loads
12,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
12,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
12,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
12,Zone1,thermostat_name,Zone1 CONTROLS
12,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
12,Zone2,hvac_object_name,Zone2 Ideal Loads
12,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
12,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
12,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
12,Zone2,thermostat_name,Zone2 CONTROLS
12,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
13,Zone1,hvac_object_name,Zone1 Ideal Loads
13,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
13,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
13,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
13,Zone1,thermostat_name,Zone1 CONTROLS
13,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
13,Zone2,hvac_object_name,Zone2 Ideal Loads
13,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
13,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
13,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
13,Zone2,thermostat_name,Zone2 CONTROLS
13,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
14,Zone1,hvac_object_name,Zone1 Ideal Loads
14,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
14,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
14,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
14,Zone1,thermostat_name,Zone1 CONTROLS
14,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
14,Zone2,hvac_object_name,Zone2 Ideal Loads
14,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
14,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
14,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
14,Zone2,thermostat_name,Zone2 CONTROLS
14,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
15,Zone1,hvac_object_name,Zone1 Ideal Loads
15,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
15,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
15,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
15,Zone1,thermostat_name,Zone1 CONTROLS
15,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
15,Zone2,hvac_object_name,Zone2 Ideal Loads
15,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
15,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
15,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
15,Zone2,thermostat_name,Zone2 CONTROLS
15,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
16,Zone1,hvac_object_name,Zone1 Ideal Loads
16,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
16,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
16,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
16,Zone1,thermostat_name,Zone1 CONTROLS
16,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
16,Zone2,hvac_object_name,Zone2 Ideal Loads
16,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
16,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
16,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
16,Zone2,thermostat_name,Zone2 CONTROLS
16,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
17,Zone1,hvac_object_name,Zone1 Ideal Loads
17,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
17,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
17,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
17,Zone1,thermostat_name,Zone1 CONTROLS
17,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
17,Zone2,hvac_object_name,Zone2 Ideal Loads
17,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
17,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
17,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
17,Zone2,thermostat_name,Zone2 CONTROLS
17,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
18,Zone1,hvac_object_name,Zone1 Ideal Loads
18,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
18,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
18,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
18,Zone1,thermostat_name,Zone1 CONTROLS
18,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
18,Zone2,hvac_object_name,Zone2 Ideal Loads
18,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
18,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
18,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
18,Zone2,thermostat_name,Zone2 CONTROLS
18,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
19,Zone1,hvac_object_name,Zone1 Ideal Loads
19,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
19,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
19,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
19,Zone1,thermostat_name,Zone1 CONTROLS
19,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
19,Zone2,hvac_object_name,Zone2 Ideal Loads
19,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
19,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
19,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
19,Zone2,thermostat_name,Zone2 CONTROLS
19,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
20,Zone1,hvac_object_name,Zone1 Ideal Loads
20,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
20,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
20,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
20,Zone1,thermostat_name,Zone1 CONTROLS
20,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
20,Zone2,hvac_object_name,Zone2 Ideal Loads
20,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
20,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
20,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
20,Zone2,thermostat_name,Zone2 CONTROLS
20,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
21,Zone1,hvac_object_name,Zone1 Ideal Loads
21,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
21,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
21,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
21,Zone1,thermostat_name,Zone1 CONTROLS
21,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
21,Zone2,hvac_object_name,Zone2 Ideal Loads
21,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
21,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
21,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
21,Zone2,thermostat_name,Zone2 CONTROLS
21,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS

------------------------------------------------------------

File: D:\Documents\E_Plus_2030_py\output\01198160-9c47-47f3-90ad-10fa9f9b7567\assigned\assigned_vent_building.csv
============================================================
ogc_fid,param_name,param_value
1,infiltration_base,1.3278853596915767
1,infiltration_base_range,"(1.2, 1.4)"
1,year_factor,1.8050021510445333
1,year_factor_range,"(1.8, 2.0)"
1,fan_pressure,0.0
1,fan_pressure_range,"(0.0, 0.0)"
1,f_ctrl,0.5223210738148822
1,f_ctrl_range,"(0.5, 0.6)"
1,hrv_eff,0.0
1,hrv_eff_range,"(0.0, 0.0)"
1,infiltration_schedule_name,AlwaysOnSched
1,ventilation_schedule_name,VentSched_DayNight
1,system_type,B
1,flow_exponent,0.67
1,infiltration_total_m3_s,0.008682916822640227
1,ventilation_total_m3_s,0.035
2,infiltration_base,1.1278853596915768
2,infiltration_base_range,"(1.0, 1.2)"
2,year_factor,1.8050021510445333
2,year_factor_range,"(1.8, 2.0)"
2,fan_pressure,0.0
2,fan_pressure_range,"(0.0, 0.0)"
2,f_ctrl,0.8223210738148823
2,f_ctrl_range,"(0.8, 0.9)"
2,hrv_eff,0.0
2,hrv_eff_range,"(0.0, 0.0)"
2,infiltration_schedule_name,AlwaysOnSched
2,ventilation_schedule_name,VentSched_DayNight
2,system_type,C
2,flow_exponent,0.67
2,infiltration_total_m3_s,0.005077962306975149
2,ventilation_total_m3_s,0.035
3,infiltration_base,1.1278853596915768
3,infiltration_base_range,"(1.0, 1.2)"
3,year_factor,1.8050021510445333
3,year_factor_range,"(1.8, 2.0)"
3,fan_pressure,0.0
3,fan_pressure_range,"(0.0, 0.0)"
3,f_ctrl,0.8223210738148823
3,f_ctrl_range,"(0.8, 0.9)"
3,hrv_eff,0.0
3,hrv_eff_range,"(0.0, 0.0)"
3,infiltration_schedule_name,AlwaysOnSched
3,ventilation_schedule_name,VentSched_DayNight
3,system_type,C
3,flow_exponent,0.67
3,infiltration_total_m3_s,0.005077962306975149
3,ventilation_total_m3_s,0.035
4,infiltration_base,1.1278853596915768
4,infiltration_base_range,"(1.0, 1.2)"
4,year_factor,1.8050021510445333
4,year_factor_range,"(1.8, 2.0)"
4,fan_pressure,0.0
4,fan_pressure_range,"(0.0, 0.0)"
4,f_ctrl,0.8223210738148823
4,f_ctrl_range,"(0.8, 0.9)"
4,hrv_eff,0.0
4,hrv_eff_range,"(0.0, 0.0)"
4,infiltration_schedule_name,AlwaysOnSched
4,ventilation_schedule_name,VentSched_DayNight
4,system_type,C
4,flow_exponent,0.67
4,infiltration_total_m3_s,0.005077962306975149
4,ventilation_total_m3_s,0.035
5,infiltration_base,1.1278853596915768
5,infiltration_base_range,"(1.0, 1.2)"
5,year_factor,1.8050021510445333
5,year_factor_range,"(1.8, 2.0)"
5,fan_pressure,0.0
5,fan_pressure_range,"(0.0, 0.0)"
5,f_ctrl,0.8223210738148823
5,f_ctrl_range,"(0.8, 0.9)"
5,hrv_eff,0.0
5,hrv_eff_range,"(0.0, 0.0)"
5,infiltration_schedule_name,AlwaysOnSched
5,ventilation_schedule_name,VentSched_DayNight
5,system_type,C
5,flow_exponent,0.67
5,infiltration_total_m3_s,0.005077962306975149
5,ventilation_total_m3_s,0.035
6,infiltration_base,1.1278853596915768
6,infiltration_base_range,"(1.0, 1.2)"
6,year_factor,1.8050021510445333
6,year_factor_range,"(1.8, 2.0)"
6,fan_pressure,0.0
6,fan_pressure_range,"(0.0, 0.0)"
6,f_ctrl,0.8223210738148823
6,f_ctrl_range,"(0.8, 0.9)"
6,hrv_eff,0.0
6,hrv_eff_range,"(0.0, 0.0)"
6,infiltration_schedule_name,AlwaysOnSched
6,ventilation_schedule_name,VentSched_DayNight
6,system_type,C
6,flow_exponent,0.67
6,infiltration_total_m3_s,0.004957058442523359
6,ventilation_total_m3_s,0.035
7,infiltration_base,1.1278853596915768
7,infiltration_base_range,"(1.0, 1.2)"
7,year_factor,1.8050021510445333
7,year_factor_range,"(1.8, 2.0)"
7,fan_pressure,0.0
7,fan_pressure_range,"(0.0, 0.0)"
7,f_ctrl,0.8223210738148823
7,f_ctrl_range,"(0.8, 0.9)"
7,hrv_eff,0.0
7,hrv_eff_range,"(0.0, 0.0)"
7,infiltration_schedule_name,AlwaysOnSched
7,ventilation_schedule_name,VentSched_DayNight
7,system_type,C
7,flow_exponent,0.67
7,infiltration_total_m3_s,0.005077962306975149
7,ventilation_total_m3_s,0.035
8,infiltration_base,1.1278853596915768
8,infiltration_base_range,"(1.0, 1.2)"
8,year_factor,1.8050021510445333
8,year_factor_range,"(1.8, 2.0)"
8,fan_pressure,0.0
8,fan_pressure_range,"(0.0, 0.0)"
8,f_ctrl,0.8223210738148823
8,f_ctrl_range,"(0.8, 0.9)"
8,hrv_eff,0.0
8,hrv_eff_range,"(0.0, 0.0)"
8,infiltration_schedule_name,AlwaysOnSched
8,ventilation_schedule_name,VentSched_DayNight
8,system_type,C
8,flow_exponent,0.67
8,infiltration_total_m3_s,0.007254231867107356
8,ventilation_total_m3_s,0.04440533798600364
9,infiltration_base,1.1278853596915768
9,infiltration_base_range,"(1.0, 1.2)"
9,year_factor,1.8050021510445333
9,year_factor_range,"(1.8, 2.0)"
9,fan_pressure,0.0
9,fan_pressure_range,"(0.0, 0.0)"
9,f_ctrl,0.8223210738148823
9,f_ctrl_range,"(0.8, 0.9)"
9,hrv_eff,0.0
9,hrv_eff_range,"(0.0, 0.0)"
9,infiltration_schedule_name,AlwaysOnSched
9,ventilation_schedule_name,VentSched_DayNight
9,system_type,C
9,flow_exponent,0.67
9,infiltration_total_m3_s,0.005077962306975149
9,ventilation_total_m3_s,0.035
10,infiltration_base,1.1278853596915768
10,infiltration_base_range,"(1.0, 1.2)"
10,year_factor,1.8050021510445333
10,year_factor_range,"(1.8, 2.0)"
10,fan_pressure,0.0
10,fan_pressure_range,"(0.0, 0.0)"
10,f_ctrl,0.8223210738148823
10,f_ctrl_range,"(0.8, 0.9)"
10,hrv_eff,0.0
10,hrv_eff_range,"(0.0, 0.0)"
10,infiltration_schedule_name,AlwaysOnSched
10,ventilation_schedule_name,VentSched_DayNight
10,system_type,C
10,flow_exponent,0.67
10,infiltration_total_m3_s,0.005077962306975149
10,ventilation_total_m3_s,0.035
11,infiltration_base,1.1278853596915768
11,infiltration_base_range,"(1.0, 1.2)"
11,year_factor,1.8050021510445333
11,year_factor_range,"(1.8, 2.0)"
11,fan_pressure,0.0
11,fan_pressure_range,"(0.0, 0.0)"
11,f_ctrl,0.8223210738148823
11,f_ctrl_range,"(0.8, 0.9)"
11,hrv_eff,0.0
11,hrv_eff_range,"(0.0, 0.0)"
11,infiltration_schedule_name,AlwaysOnSched
11,ventilation_schedule_name,VentSched_DayNight
11,system_type,C
11,flow_exponent,0.67
11,infiltration_total_m3_s,0.004957058442523359
11,ventilation_total_m3_s,0.035
12,infiltration_base,1.3278853596915767
12,infiltration_base_range,"(1.2, 1.4)"
12,year_factor,1.8050021510445333
12,year_factor_range,"(1.8, 2.0)"
12,fan_pressure,0.0
12,fan_pressure_range,"(0.0, 0.0)"
12,f_ctrl,0.5223210738148822
12,f_ctrl_range,"(0.5, 0.6)"
12,hrv_eff,0.0
12,hrv_eff_range,"(0.0, 0.0)"
12,infiltration_schedule_name,AlwaysOnSched
12,ventilation_schedule_name,VentSched_DayNight
12,system_type,B
12,flow_exponent,0.67
12,infiltration_total_m3_s,0.006263087544199509
12,ventilation_total_m3_s,0.035
13,infiltration_base,1.1278853596915768
13,infiltration_base_range,"(1.0, 1.2)"
13,year_factor,2.0075032265668002
13,year_factor_range,"(2.0, 2.3)"
13,fan_pressure,0.0
13,fan_pressure_range,"(0.0, 0.0)"
13,f_ctrl,0.5223210738148822
13,f_ctrl_range,"(0.5, 0.6)"
13,hrv_eff,0.0
13,hrv_eff_range,"(0.0, 0.0)"
13,infiltration_schedule_name,AlwaysOnSched
13,ventilation_schedule_name,VentSched_DayNight
13,system_type,B
13,flow_exponent,0.67
13,infiltration_total_m3_s,0.006588928436841133
13,ventilation_total_m3_s,0.035
14,infiltration_base,1.1278853596915768
14,infiltration_base_range,"(1.0, 1.2)"
14,year_factor,2.0075032265668002
14,year_factor_range,"(2.0, 2.3)"
14,fan_pressure,0.0
14,fan_pressure_range,"(0.0, 0.0)"
14,f_ctrl,0.5223210738148822
14,f_ctrl_range,"(0.5, 0.6)"
14,hrv_eff,0.0
14,hrv_eff_range,"(0.0, 0.0)"
14,infiltration_schedule_name,AlwaysOnSched
14,ventilation_schedule_name,VentSched_DayNight
14,system_type,B
14,flow_exponent,0.67
14,infiltration_total_m3_s,0.006319992582276189
14,ventilation_total_m3_s,0.035
15,infiltration_base,1.1278853596915768
15,infiltration_base_range,"(1.0, 1.2)"
15,year_factor,2.0075032265668002
15,year_factor_range,"(2.0, 2.3)"
15,fan_pressure,0.0
15,fan_pressure_range,"(0.0, 0.0)"
15,f_ctrl,0.5223210738148822
15,f_ctrl_range,"(0.5, 0.6)"
15,hrv_eff,0.0
15,hrv_eff_range,"(0.0, 0.0)"
15,infiltration_schedule_name,AlwaysOnSched
15,ventilation_schedule_name,VentSched_DayNight
15,system_type,B
15,flow_exponent,0.67
15,infiltration_total_m3_s,0.006319992582276189
15,ventilation_total_m3_s,0.035
16,infiltration_base,1.1278853596915768
16,infiltration_base_range,"(1.0, 1.2)"
16,year_factor,2.0075032265668002
16,year_factor_range,"(2.0, 2.3)"
16,fan_pressure,0.0
16,fan_pressure_range,"(0.0, 0.0)"
16,f_ctrl,0.5223210738148822
16,f_ctrl_range,"(0.5, 0.6)"
16,hrv_eff,0.0
16,hrv_eff_range,"(0.0, 0.0)"
16,infiltration_schedule_name,AlwaysOnSched
16,ventilation_schedule_name,VentSched_DayNight
16,system_type,B
16,flow_exponent,0.67
16,infiltration_total_m3_s,0.006319992582276189
16,ventilation_total_m3_s,0.035
17,infiltration_base,1.1278853596915768
17,infiltration_base_range,"(1.0, 1.2)"
17,year_factor,2.0075032265668002
17,year_factor_range,"(2.0, 2.3)"
17,fan_pressure,0.0
17,fan_pressure_range,"(0.0, 0.0)"
17,f_ctrl,0.5223210738148822
17,f_ctrl_range,"(0.5, 0.6)"
17,hrv_eff,0.0
17,hrv_eff_range,"(0.0, 0.0)"
17,infiltration_schedule_name,AlwaysOnSched
17,ventilation_schedule_name,VentSched_DayNight
17,system_type,B
17,flow_exponent,0.67
17,infiltration_total_m3_s,0.006588928436841133
17,ventilation_total_m3_s,0.035
18,infiltration_base,1.1278853596915768
18,infiltration_base_range,"(1.0, 1.2)"
18,year_factor,2.0075032265668002
18,year_factor_range,"(2.0, 2.3)"
18,fan_pressure,0.0
18,fan_pressure_range,"(0.0, 0.0)"
18,f_ctrl,0.5223210738148822
18,f_ctrl_range,"(0.5, 0.6)"
18,hrv_eff,0.0
18,hrv_eff_range,"(0.0, 0.0)"
18,infiltration_schedule_name,AlwaysOnSched
18,ventilation_schedule_name,VentSched_DayNight
18,system_type,B
18,flow_exponent,0.67
18,infiltration_total_m3_s,0.0060510567277112445
18,ventilation_total_m3_s,0.035
19,infiltration_base,1.1278853596915768
19,infiltration_base_range,"(1.0, 1.2)"
19,year_factor,2.0075032265668002
19,year_factor_range,"(2.0, 2.3)"
19,fan_pressure,0.0
19,fan_pressure_range,"(0.0, 0.0)"
19,f_ctrl,0.5223210738148822
19,f_ctrl_range,"(0.5, 0.6)"
19,hrv_eff,0.0
19,hrv_eff_range,"(0.0, 0.0)"
19,infiltration_schedule_name,AlwaysOnSched
19,ventilation_schedule_name,VentSched_DayNight
19,system_type,B
19,flow_exponent,0.67
19,infiltration_total_m3_s,0.006588928436841133
19,ventilation_total_m3_s,0.035
20,infiltration_base,1.1278853596915768
20,infiltration_base_range,"(1.0, 1.2)"
20,year_factor,2.0075032265668002
20,year_factor_range,"(2.0, 2.3)"
20,fan_pressure,0.0
20,fan_pressure_range,"(0.0, 0.0)"
20,f_ctrl,0.5223210738148822
20,f_ctrl_range,"(0.5, 0.6)"
20,hrv_eff,0.0
20,hrv_eff_range,"(0.0, 0.0)"
20,infiltration_schedule_name,AlwaysOnSched
20,ventilation_schedule_name,VentSched_DayNight
20,system_type,B
20,flow_exponent,0.67
20,infiltration_total_m3_s,0.006319992582276189
20,ventilation_total_m3_s,0.035
21,infiltration_base,1.1278853596915768
21,infiltration_base_range,"(1.0, 1.2)"
21,year_factor,2.0075032265668002
21,year_factor_range,"(2.0, 2.3)"
21,fan_pressure,0.0
21,fan_pressure_range,"(0.0, 0.0)"
21,f_ctrl,0.5223210738148822
21,f_ctrl_range,"(0.5, 0.6)"
21,hrv_eff,0.0
21,hrv_eff_range,"(0.0, 0.0)"
21,infiltration_schedule_name,AlwaysOnSched
21,ventilation_schedule_name,VentSched_DayNight
21,system_type,B
21,flow_exponent,0.67
21,infiltration_total_m3_s,0.00645446050955866
21,ventilation_total_m3_s,0.035

------------------------------------------------------------

File: D:\Documents\E_Plus_2030_py\output\01198160-9c47-47f3-90ad-10fa9f9b7567\assigned\assigned_vent_zones.csv
============================================================
ogc_fid,zone_name,param_name,param_value
1,Zone1,infiltration_object_name,Infil_residential_B_Zone1
1,Zone1,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
1,Zone1,infiltration_flow_m3_s,0.008682916822640227
1,Zone1,infiltration_schedule_name,AlwaysOnSched
1,Zone1,ventilation_object_name,Vent_residential_B_Zone1
1,Zone1,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
1,Zone1,ventilation_flow_m3_s,0.035
1,Zone1,ventilation_schedule_name,VentSched_DayNight
2,Zone1,infiltration_object_name,Infil_residential_C_Zone1
2,Zone1,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
2,Zone1,infiltration_flow_m3_s,0.0025389811534875747
2,Zone1,infiltration_schedule_name,AlwaysOnSched
2,Zone1,ventilation_object_name,Vent_residential_C_Zone1
2,Zone1,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
2,Zone1,ventilation_flow_m3_s,0.0175
2,Zone1,ventilation_schedule_name,VentSched_DayNight
2,Zone2,infiltration_object_name,Infil_residential_C_Zone2
2,Zone2,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
2,Zone2,infiltration_flow_m3_s,0.0025389811534875747
2,Zone2,infiltration_schedule_name,AlwaysOnSched
2,Zone2,ventilation_object_name,Vent_residential_C_Zone2
2,Zone2,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
2,Zone2,ventilation_flow_m3_s,0.0175
2,Zone2,ventilation_schedule_name,VentSched_DayNight
3,Zone1,infiltration_object_name,Infil_residential_C_Zone1
3,Zone1,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
3,Zone1,infiltration_flow_m3_s,0.0025389811534875747
3,Zone1,infiltration_schedule_name,AlwaysOnSched
3,Zone1,ventilation_object_name,Vent_residential_C_Zone1
3,Zone1,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
3,Zone1,ventilation_flow_m3_s,0.0175
3,Zone1,ventilation_schedule_name,VentSched_DayNight
3,Zone2,infiltration_object_name,Infil_residential_C_Zone2
3,Zone2,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
3,Zone2,infiltration_flow_m3_s,0.0025389811534875747
3,Zone2,infiltration_schedule_name,AlwaysOnSched
3,Zone2,ventilation_object_name,Vent_residential_C_Zone2
3,Zone2,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
3,Zone2,ventilation_flow_m3_s,0.0175
3,Zone2,ventilation_schedule_name,VentSched_DayNight
4,Zone1,infiltration_object_name,Infil_residential_C_Zone1
4,Zone1,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
4,Zone1,infiltration_flow_m3_s,0.0025389811534875747
4,Zone1,infiltration_schedule_name,AlwaysOnSched
4,Zone1,ventilation_object_name,Vent_residential_C_Zone1
4,Zone1,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
4,Zone1,ventilation_flow_m3_s,0.0175
4,Zone1,ventilation_schedule_name,VentSched_DayNight
4,Zone2,infiltration_object_name,Infil_residential_C_Zone2
4,Zone2,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
4,Zone2,infiltration_flow_m3_s,0.0025389811534875747
4,Zone2,infiltration_schedule_name,AlwaysOnSched
4,Zone2,ventilation_object_name,Vent_residential_C_Zone2
4,Zone2,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
4,Zone2,ventilation_flow_m3_s,0.0175
4,Zone2,ventilation_schedule_name,VentSched_DayNight
5,Zone1,infiltration_object_name,Infil_residential_C_Zone1
5,Zone1,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
5,Zone1,infiltration_flow_m3_s,0.0025389811534875747
5,Zone1,infiltration_schedule_name,AlwaysOnSched
5,Zone1,ventilation_object_name,Vent_residential_C_Zone1
5,Zone1,ventilation_object_type,ZONEVENTILATION:DESIGNFLOWRATE
5,Zone1,ventilation_flow_m3_s,0.0175
5,Zone1,ventilation_schedule_name,VentSched_DayNight
5,Zone2,infiltration_object_name,Infil_residential_C_Zone2
5,Zone2,infiltration_object_type,ZONEINFILTRATION:DESIGNFLOWRATE
5,Zone2,infiltration_flow_m3_s,0.0025389811534875747
5,Zone2,infiltration_schedule_name,AlwaysOnSched
